,edit_history_tweet_ids,id,text,withheld
667,['1603122325150470144'],1603122325150470144,"@giacbelloli We had such a wonderful time - hope you do too. As the travelling spouse, I'd recommend Cheeseboard pizza on Shattuck Ave - and Philz Coffee. Wine drinking in Sonoma (Napa overrated). Redwoods everywhere. If you get south enough, Hearst Castle is mind boggling.",
668,['1603109707010510849'],1603109707010510849,ARL Now: JUST IN: Ballston’s Philz Coffee is closing Friday https://t.co/qKC0BfddjQ,
669,['1603096037958336512'],1603096037958336512,JUST IN: Ballston’s Philz Coffee is closing Friday https://t.co/ldNtLaQmDU,
670,['1603092562965069825'],1603092562965069825,RT @nazaneenganjii: @shahobmehr Ok but who showed you Philz coffee to begin with… ME,
671,['1603090372644655104'],1603090372644655104,"going to philz coffee to do my history of fashion final while listening to corridor by cornelia murr, yes indeed i AM idealizing my experiences",
672,['1603047247696257025'],1603047247696257025,@web3juiced Philz coffee over starbucks lol,
673,['1602987977206304770'],1602987977206304770,@shahobmehr Ok but who showed you Philz coffee to begin with… ME,
674,['1602887024557449216'],1602887024557449216,"Literally happened to me at Philz coffee this morning, two dudes behind the counter dancing in unison. Y'all, you're 5 minutes past my pick-up time, where my damn Ecstatic?! https://t.co/VMztAxEbYy",
675,['1602875579698761728'],1602875579698761728,philz coffee keeps opening up new stores yet they claim they can’t afford to pay their baristas more than $15/hour…. yawn,
676,['1602872990185664512'],1602872990185664512,"I hand ground some dark roast Aromatic Arabic from Philz Coffee to make a cup in my AeroPress, added Abuelita Mexican style instant hot chocolate, and sprinkled in some cayenne pepper:) I'm quite satisfied.",
677,['1602805102959464450'],1602805102959464450,"@TempJeannie THC, CBD, CBN, CBG, ibuprofen, tums, cocaine, scotch, Voss water, philz coffee, zero vitamins",
678,['1602768756631302144'],1602768756631302144,"I miss Philz coffee

I miss coffee shops that serve very good coffee lol",
679,['1602748184803123202'],1602748184803123202,RT @L1LDebbie: I want a Philz coffee so badly I’m honestly about to drive 15 minutes out of my way for it,
680,['1602731695555620864'],1602731695555620864,"Here’s the address to our new store 😊

 https://t.co/DN9YhU47Bl",
681,['1602381964551622656'],1602381964551622656,RT @L1LDebbie: I want a Philz coffee so badly I’m honestly about to drive 15 minutes out of my way for it,
682,['1602381212961497089'],1602381212961497089,RT @L1LDebbie: I want a Philz coffee so badly I’m honestly about to drive 15 minutes out of my way for it,
683,['1602378770983198721'],1602378770983198721,I want a Philz coffee so badly I’m honestly about to drive 15 minutes out of my way for it,
684,['1602106589233963008'],1602106589233963008,I checked in at Philz Coffee on #Yelp https://t.co/i2xLCzaO2u,
685,['1602085300934569984'],1602085300934569984,my uber driver almost got hit by the philz coffee truck,
686,['1602040238913658880'],1602040238913658880,I went to Pete’s coffee when in reality I wanted to go to Philz coffee 🙃,
687,['1602028113042366466'],1602028113042366466,Philz coffee+Randy's donuts power combo https://t.co/MaePsLxBkj,
688,['1601993567026966528'],1601993567026966528,"@Dragondragon124 @dreff_1 Hehe yep, you should try the hot cocoa at Philz coffee, i liked it the most compared to Starbucks.",
689,['1601660529369526272'],1601660529369526272,"RT @useintro: Starting a brick-and-mortar business doesn’t have to be so intimidating.

We sat down with @JacobJaber, Co-Founder and Consum…",
690,['1601629845124808704'],1601629845124808704,"RT @useintro: Starting a brick-and-mortar business doesn’t have to be so intimidating.

We sat down with @JacobJaber, Co-Founder and Consum…",
691,['1601613305931780096'],1601613305931780096,"RT @useintro: Starting a brick-and-mortar business doesn’t have to be so intimidating.

We sat down with @JacobJaber, Co-Founder and Consum…",
692,['1601613197735514112'],1601613197735514112,"RT @useintro: Starting a brick-and-mortar business doesn’t have to be so intimidating.

We sat down with @JacobJaber, Co-Founder and Consum…",
693,['1601610299487899648'],1601610299487899648,"RT @useintro: Starting a brick-and-mortar business doesn’t have to be so intimidating.

We sat down with @JacobJaber, Co-Founder and Consum…",
694,['1601609074583355393'],1601609074583355393,The Philz Coffee playbook to start a coffee shop courtesy of @JacobJaber. The true American dream ☕️ https://t.co/yZNcmksnQY,
695,['1601608616401809409'],1601608616401809409,"RT @useintro: Starting a brick-and-mortar business doesn’t have to be so intimidating.

We sat down with @JacobJaber, Co-Founder and Consum…",
696,['1601608068885716993'],1601608068885716993,"Starting a brick-and-mortar business doesn’t have to be so intimidating.

We sat down with @JacobJaber, Co-Founder and Consumer Investor for Philz Coffee, and learned his ""how-to"" process when launching a local coffee shop.

Here are the key takeaways:",
697,['1601448285000138752'],1601448285000138752,Philz Coffee Barista Says Couple Shares Explicit Notes Via Order https://t.co/Kqxnrkj5ZK,
698,['1601383935618912256'],1601383935618912256,Salesforce Park Christmas Tree Lighting with free hot chocolate from Philz Coffee ❤️🌲 https://t.co/ITJjkBFheM,
699,['1601369831022145536'],1601369831022145536,https://t.co/hAmcy0tH3Y,
700,['1601357565106888704'],1601357565106888704,@justwinwendy88 Do you like Philz Coffee?,
701,['1601348102253907970'],1601348102253907970,"Fn Jesus, I gotta go to work now and this comfy ass couch ate me while I was waiting for my coffee lol @ Philz Coffee https://t.co/60r5A0hKnN",
702,['1601325801068457984'],1601325801068457984,i’m craving philz coffee like nobody’s fucking business im in pain,
703,['1601290357433565185'],1601290357433565185,"'This has to be their kink': Philz Coffee barista says couple uses online orders to send inappropriate notes to each other

#COFFEE

https://t.co/u67oEM4NYy",
704,['1601257206862733313'],1601257206862733313,Philz Coffee Barista Says Couple Shares Explicit Notes Via Order – Globel News https://t.co/Cgqx1xrfoa,
705,['1601254838003593216'],1601254838003593216,i am a WHORE for philz coffee,
706,['1601250055465451520'],1601250055465451520,‘This has to be their kink’: Philz Coffee barista says couple uses online orders to send inappropriate notes to each other https://t.co/HlgwwNkdD6,
707,['1601215598201020417'],1601215598201020417,"RT @Entrepreneur: Jacob Jaber started Philz Coffee with his dad, Phil Jabera. The coffee empire now has stores in 52 communities and over 1…",
708,['1601107718550343682'],1601107718550343682,It’s definitely concerning how much I miss Philz Coffee… I NEED it,
709,['1601082338334515201'],1601082338334515201,@the_transit_guy 1. Philz coffee.        2.Super Duper Burger.      3. Mendocino Farms.       4. Tacolicious (with a bar),
710,['1601058290565144576'],1601058290565144576,"@MariusJeanpier1 I'm at Philz Coffee dropping this guy off. We took him for a ride, PAPI called him Phil. We've found out even more interesting things about spirits.",
711,['1601050987799904256'],1601050987799904256,The founder of Philz Coffee explains how to start a coffee shop business. Let's get you brewing. https://t.co/qm97wuCYzK,
712,['1600985456153284608'],1600985456153284608,craving philz coffee so badddd,
713,['1600966363769888769'],1600966363769888769,Philz coffeeていうチェーン店のミントモヒートコーヒーマジ美味い チョコミント狂人絶対試して 基本アイスしかないけどクソ寒い中冷たいの飲んでられないからホットできるか聞いたらタイBLに出てきそうなニコニコ顔受け男におすすめはしないけどできなくないよて言われて頼んだけど普通に美味しかった,
714,['1600934544793706497'],1600934544793706497,"So @EGPRCHAMP tells no lies, Philz Coffee is LEGIT https://t.co/gCJnpofosd",
715,['1600930181937790976'],1600930181937790976,"RT @Entrepreneur: Jacob Jaber started Philz Coffee with his dad, Phil Jabera. The coffee empire now has stores in 52 communities and over 1…",
716,['1600918887217786881'],1600918887217786881,RT @Devyneee__: My obsession with Philz coffee rn is realll,
717,['1600905395115286529'],1600905395115286529,"RT @Entrepreneur: Jacob Jaber started Philz Coffee with his dad, Phil Jabera. The coffee empire now has stores in 52 communities and over 1…",
718,['1600899688668041218'],1600899688668041218,"Entrepreneur: Jacob Jaber started Philz Coffee with his dad, Phil Jabera. The coffee empire now has stores in 52 communities and over 1,000 employees. He shares his recipe to help you get brewing, too. 
https://t.co/1LLxfldnik",
719,['1600898794194960384'],1600898794194960384,"Entrepreneur: Jacob Jaber started Philz Coffee with his dad, Phil Jabera. The coffee empire now has stores in 52 communities and over 1,000 employees. He shares his recipe to help you get brewing, too. 
https://t.co/CBVWHxKu2e",
720,['1600891064356720641'],1600891064356720641,"RT @Entrepreneur: Jacob Jaber started Philz Coffee with his dad, Phil Jabera. The coffee empire now has stores in 52 communities and over 1…",
721,['1600890445894422528'],1600890445894422528,"RT @Entrepreneur: Jacob Jaber started Philz Coffee with his dad, Phil Jabera. The coffee empire now has stores in 52 communities and over 1…",
722,['1600890326792769542'],1600890326792769542,One of my favorite coffee shops @philzcoffee #coffeelover #coffeeshop @ Philz Coffee https://t.co/10Xo6ja2Lw,
723,['1600888052892585988'],1600888052892585988,"RT @Entrepreneur: Jacob Jaber started Philz Coffee with his dad, Phil Jabera. The coffee empire now has stores in 52 communities and over 1…",
724,['1600886743015866369'],1600886743015866369,"Jacob Jaber started Philz Coffee with his dad, Phil Jabera. The coffee empire now has stores in 52 communities and over 1,000 employees. He shares his recipe to help you get brewing, too. 
https://t.co/X5Jt3Ewkrr",
725,['1603051477815422976'],1603051477815422976,Damn they have Smorgasburg Miami now too huh,
726,['1603010932367564802'],1603010932367564802,"@GaryKaltbaum @BGCCF This reminded me of when my dad took me to a Smorgasburg board at the nights of Columbus in Sheepshead Bay, Brooklyn in 1963.",
727,['1602872230903681024'],1602872230903681024,"@ChloDubs I’m not that helpful on BK. Love Artists &amp; Fleas, which should be open, &amp; Smorgasburg, which I think is seasonal. In terms of exhibits, the Whitney has a cool one on Puerto Rican art post-hurricane Maria. There’s an exhibit called Water Memories at the Met that I’m curious about",
728,['1602762398926004225'],1602762398926004225,"Had their food at @smorgasburg 
SIMPLY AMAZING https://t.co/WlyBeC4TnT",
729,['1602534011993489409'],1602534011993489409,I wanna go to smorgasburg by myself bc no one I know loves food as much as me,
730,['1602007229313564674'],1602007229313564674,We're closed today 12/11 🙏 Have a great time splashing in the rain today ☔🌧️  See you next week beginning on Thursday in El Sereno and @smorgasburgla on Sunday 12/18❤️ @ Smorgasburg https://t.co/X9TwXTTUbe,
731,['1602005144451035137'],1602005144451035137,"Since smorgasburg is closed due to the rain, I won’t be leaving my bed today 😌",
732,['1601993111298838531'],1601993111298838531,"RT @SusArepas: 🗓 Today (12/11) from 🕓 10am-4pm
📍 Smorgasburg (777 S Alameda St, 90021)

Follow us on StreetFoodFinder! @StreetFoodLA
https:…",
733,['1601985974774423552'],1601985974774423552,"🗓 Today (12/11) from 🕓 10am-4pm
📍 Smorgasburg (777 S Alameda St, 90021)

Follow us on StreetFoodFinder! @StreetFoodLA
https://t.co/oAVHV7nm5F",
734,['1601970828064743429'],1601970828064743429,"🗓 Today 10am-4pm @ Smorgasburg (777 S Alameda St, 90021) @StreetFoodLA",
735,['1601774532179726336'],1601774532179726336,"🗓 TMRW 10am-4pm @ Smorgasburg (777 S Alameda St, 90021) @StreetFoodLA",
736,['1601077332659556353'],1601077332659556353,"RT @WaterfrontBIA: During his time with the BIA, Kevin has had a role in bringing a number of events and improvements to the area, includin…",
737,['1601042135788441601'],1601042135788441601,"RT @WaterfrontBIA: During his time with the BIA, Kevin has had a role in bringing a number of events and improvements to the area, includin…",
738,['1600953819923648513'],1600953819923648513,"During his time with the BIA, Kevin has had a role in bringing a number of events and improvements to the area, including @TOwaterfest, @winterstations and Ice Breakers, Cavalcade of Lights, Singing Ambassadors, Waterfront ReConnect, Smorgasburg and many others. https://t.co/GYpDcOEsvy",
739,['1601307922814111744'],1601307922814111744,@notjstanothrrob Nickel Diner,
740,['1603171845502828546'],1603171845502828546,RT @berlinerzeitung: In #Kreuzberg haben am Dienstagabend Linksradikale gegen das Vorgehen der Polizei demonstriert. Auslöser war ein Große…,
741,['1603170947623624704'],1603170947623624704,RT @J_Todenhoefer: Auf allen Kanälen bietet Russland neue Gasexporte nach Deutschland an. Ohne Bedingungen. Über eine unzerstörte Leitung v…,
742,['1603167786112618497'],1603167786112618497,"RT @AnAudretsch: Die Anhebung der Erbschaftsteuer-Freibeträge wäre grundfalsch. 70% erben garnichts, ""Omas Häuschen"" ist bereits gesichert.…",
743,['1603166592094830594'],1603166592094830594,RT @Tagesspiegel: Vom kleinen Treffpunkt im Hinterhof zum etablierten Club: Seit 45 Jahren gibt es in #Berlin das Schwuz. Die #queere Insti…,
744,['1603165517459738634'],1603165517459738634,RT @bjoerntberlin: Toller Deal: Zahnbürste oder Schlafsack gegen Tasse Kaffee. Und Berlins tollste Sozialarbeiterin erzählt aus der Arbeit…,
745,['1603164353309573122'],1603164353309573122,"RT @Strassen_f_alle: Genau:
#Tempo30 und signifikant weniger Kfz in der Stadt
Es könnte so einfach sein zu einem lebenswerteren, gesünderen…",
746,['1603161669940744192'],1603161669940744192,"➠ Schulen | »Der Senat steckt den Kopf in den Sand«

» Berlins GEW-Vorsitzender Tom Erdmann verteidigt den erneuten Warnstreik am Donnerstag
 
  https://t.co/IVA6YvvJPX»Der-Senat-steckt-den-Kopf-in-den-Sand«/",
